fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,460000000,1034000000,574000000,None,227000000,195000000,None,233000000,None,742000000,876000000,134000000,278000000,None,None,21000000,446000000,96000000,134000000,-336000000,195000000,580000000,601000000,350000000
2022-09-30,USD,467000000,997000000,530000000,None,414000000,53000000,None,53000000,None,707000000,750000000,43000000,278000000,None,None,25000000,455000000,104000000,43000000,-192000000,-1282000000,498000000,523000000,351000000
2022-06-30,USD,354000000,846000000,492000000,None,306000000,48000000,None,48000000,None,561000000,577000000,16000000,268000000,None,None,23000000,337000000,76000000,16000000,-252000000,-520000000,353000000,376000000,261000000
2022-03-31,USD,262000000,724000000,462000000,None,194000000,45000000,None,68000000,None,456000000,469000000,13000000,244000000,None,None,23000000,238000000,49000000,13000000,-1293000000,-772000000,251000000,274000000,189000000
2021-12-31,USD,25000000,486000000,461000000,None,25000000,160000000,None,197000000,None,461000000,474000000,13000000,289000000,None,None,23000000,289000000,61000000,13000000,-522000000,223000000,302000000,325000000,228000000
2021-09-30,USD,385000000,808000000,423000000,None,335000000,50000000,None,50000000,None,475000000,489000000,14000000,280000000,None,None,25000000,332000000,70000000,14000000,-200000000,175000000,346000000,371000000,262000000
2021-06-30,USD,565000000,893000000,328000000,None,518000000,47000000,None,47000000,None,465000000,479000000,14000000,284000000,None,None,26000000,421000000,93000000,14000000,-38000000,313000000,435000000,461000000,328000000
2021-03-31,USD,638000000,903000000,265000000,None,566000000,45000000,None,72000000,None,443000000,459000000,16000000,270000000,None,None,25000000,448000000,98000000,16000000,21000000,181000000,464000000,489000000,350000000
2020-12-31,USD,30000000,486000000,456000000,None,30000000,141000000,None,172000000,None,469000000,489000000,20000000,265000000,None,None,26000000,280000000,65000000,20000000,-506000000,267000000,300000000,326000000,215000000
2020-09-30,USD,263000000,714000000,451000000,None,209000000,49000000,None,54000000,None,458000000,484000000,26000000,252000000,None,None,27000000,261000000,50000000,26000000,-285000000,169000000,287000000,314000000,211000000
2020-06-30,USD,10000000,588000000,578000000,None,-40000000,45000000,None,50000000,None,471000000,511000000,40000000,247000000,None,None,29000000,141000000,28000000,40000000,-507000000,97000000,181000000,210000000,113000000
2020-03-31,USD,-472000000,364000000,836000000,None,-544000000,44000000,None,72000000,None,513000000,609000000,96000000,237000000,None,None,26000000,-84000000,-19000000,96000000,-948000000,344000000,12000000,38000000,-65000000
2019-12-31,USD,77000000,536000000,459000000,None,77000000,107000000,None,143000000,None,544000000,659000000,115000000,266000000,None,None,30000000,351000000,82000000,115000000,-456000000,370000000,466000000,496000000,269000000
2019-09-30,USD,361000000,831000000,470000000,None,291000000,65000000,None,70000000,None,586000000,711000000,125000000,256000000,None,None,27000000,372000000,80000000,125000000,-224000000,338000000,497000000,524000000,292000000
2019-06-30,USD,365000000,833000000,468000000,None,315000000,46000000,None,50000000,None,603000000,727000000,124000000,250000000,None,None,28000000,385000000,87000000,124000000,-196000000,429000000,509000000,537000000,298000000
2019-03-31,USD,461000000,881000000,420000000,None,389000000,42000000,None,72000000,None,606000000,710000000,104000000,238000000,None,None,29000000,424000000,85000000,104000000,-129000000,435000000,528000000,557000000,339000000
2018-12-31,USD,134000000,598000000,464000000,106000000,134000000,170000000,None,218000000,None,614000000,704000000,90000000,250000000,None,None,30000000,400000000,90000000,90000000,-404000000,312000000,490000000,520000000,310000000
2018-09-30,USD,416000000,868000000,452000000,76000000,354000000,46000000,None,62000000,None,599000000,675000000,76000000,234000000,None,None,30000000,381000000,63000000,76000000,-161000000,296000000,457000000,487000000,318000000
2018-06-30,USD,466000000,885000000,419000000,31000000,156000000,295000000,None,310000000,None,590000000,650000000,60000000,248000000,None,None,29000000,419000000,93000000,60000000,-385000000,290000000,479000000,508000000,326000000
2018-03-31,USD,340000000,798000000,458000000,53000000,-9000000,299000000,None,349000000,None,549000000,590000000,41000000,244000000,None,None,31000000,335000000,54000000,41000000,-509000000,178000000,376000000,407000000,281000000
