fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,3349616000,18593953000,15244337000,15244337000,640642000,None,None,2708974000,None,-132042000,132042000,132042000,18593953000,-330124000,None,218367000,178476000,37260000,None,141216000,527753000,640642000,528885000,141216000
2022-09-30,USD,3488855000,19126830000,15637975000,15637975000,734333000,None,None,2754522000,None,-124150000,124150000,124150000,None,-15281000,None,216466000,594902000,129334000,None,465568000,236297000,734333000,935518000,465568000
2022-06-30,USD,3444272000,18957258000,15512986000,15512986000,766715000,None,None,2677557000,None,-128512000,128512000,128512000,None,3676000,None,226911000,641879000,131890000,None,509989000,301461000,766715000,997302000,509989000
2022-03-31,USD,3013394000,16902139000,13888745000,13888745000,495729000,None,None,2517665000,None,-124018000,124018000,124018000,16902139000,13777000,None,221403000,385488000,82163000,None,303325000,240579000,495729000,730909000,303325000
2021-12-31,USD,2891150000,16320203000,13429053000,13429053000,444909000,None,None,2446241000,None,-242899000,-237462000,5437000,16204603000,10676000,None,217932000,212686000,45245000,115600000,167441000,149120000,444909000,673517000,167441000
2021-09-30,USD,2971708000,16456546000,13484838000,13484838000,631682000,None,None,2340026000,None,-128214000,-122637000,5577000,16456546000,3252000,None,214687000,506720000,128707000,5577000,378013000,308840000,631682000,849621000,378013000
2021-06-30,USD,2915778000,16136893000,13221115000,13221115000,569684000,None,None,2346094000,None,-441149000,-430695000,10454000,15843093000,13483000,None,227937000,142018000,-9075000,304351000,151093000,368449000,569684000,811104000,151093000
2021-03-31,USD,2122668000,11824589000,9701921000,9701921000,235917000,None,None,1886751000,None,-145773000,-139234000,6539000,11824589000,12708000,None,203322000,102852000,13925000,6539000,88927000,124650000,235917000,451947000,88927000
2020-12-31,USD,2098458000,11558982000,9460524000,9460524000,212062000,None,None,1886396000,None,-146498000,-140106000,6392000,11558982000,15556000,None,212664000,81120000,13831000,6392000,67289000,291506000,212062000,440282000,67289000
2020-09-30,USD,2219845000,11777379000,9557534000,9557534000,419579000,37183000,None,1800266000,None,-146717000,-140163000,6554000,11765336000,-14124000,None,207899000,258738000,41838000,6554000,216900000,315395000,419579000,613354000,216900000
2020-06-30,USD,1565655000,8866564000,7300909000,7300909000,-531580000,32335000,None,2097235000,None,-164269000,-155641000,8628000,8866564000,-40396000,None,778152000,-736245000,-117826000,8628000,-618419000,-663778000,-531580000,50535000,-618419000
2020-03-31,USD,2564240000,13698699000,11134459000,11134459000,60274000,37183000,None,2503966000,None,-83854000,-82808000,1046000,13698699000,-5200000,None,8657000,-28780000,-25483000,1046000,-3297000,-102490000,60274000,-19077000,-3297000
2019-12-31,USD,2828399000,15025042000,12196643000,12196643000,552493000,41170000,None,2275906000,None,-76762000,-75535000,1227000,15025042000,807000,None,10343000,476538000,93128000,1227000,383410000,492500000,552493000,488108000,383410000
2019-09-30,USD,2943370000,15303005000,12359635000,12359635000,668318000,33789000,None,2275052000,None,-83335000,-77233000,6102000,15303005000,-3112000,None,8613000,581871000,128090000,6102000,453781000,378080000,668318000,596586000,453781000
2019-06-30,USD,2979192000,15474862000,12495670000,12495670000,720530000,2184102000,None,2258662000,None,-89780000,-84642000,5138000,15541162000,51558000,None,187339000,682308000,146542000,5138000,535766000,383811000,720530000,959427000,535766000
2019-03-31,USD,2754298000,14658074000,11903776000,11903776000,529585000,2162947000,None,2224713000,None,-94514000,-89084000,5430000,14658074000,-4120000,None,184183000,430951000,-9132000,5430000,440083000,481021000,529585000,709648000,440083000
2018-12-31,USD,2771712000,14765707000,11993995000,11993995000,451895000,2197212000,None,2319817000,None,-87113000,-82469000,4644000,14765707000,-10197000,None,204786000,354585000,87205000,4644000,267380000,193800000,451895000,646484000,267380000
2018-09-30,USD,2903785000,15215279000,12311494000,12311494000,628140000,2243945000,None,2275645000,None,-89016000,-82846000,6170000,15215279000,-1132000,None,187627000,537992000,106950000,6170000,431042000,389468000,628140000,814635000,431042000
2018-06-30,USD,2916709000,15315906000,12399197000,12399197000,683936000,2146496000,None,2232773000,None,-92468000,-85089000,7379000,15315906000,-2043000,None,201766000,593156000,144228000,7383000,448928000,300000000,683936000,887390000,448928000
2018-03-31,USD,2675628000,14349504000,11673876000,11673876000,482203000,2161553000,None,2193425000,None,-136145000,-129445000,6700000,53100000,15096000,None,193416000,364884000,34799000,-53100000,330085000,370600000,482203000,694445000,330085000
